"ind.GEO.id2","NAME","Pop2015","perCapitaFFL","Industry","PerCapIndustry"
12,"Florida",20244914,15.5072219578996,"Information",857.217768373825
13,"Georgia",10199398,19.256500727924,"Information",1152.90137712049
15,"Hawaii",1425157,7.30340709774502,"Information",790.930402755626
16,"Idaho",1652828,56.7490919749199,"Information",804.378919040578
17,"Illinois",12839047,15.8620251309888,"Information",919.086907307061
18,"Indiana",6612768,22.1127435586599,"Information",773.957289897362
19,"Iowa",3121997,41.051335276958,"Information",880.974581333678
20,"Kansas",2906721,38.5009310506569,"Information",1029.1665419557
21,"Kentucky",4424611,31.8366376123307,"Information",686.930444280864
22,"Louisiana",4668960,26.0359595636824,"Information",700.412939926665
23,"Maine",1329453,38.866553659502,"Information",943.997268049341
24,"Maryland",5994983,9.81060748976929,"Information",1094.33171036515
25,"Massachusetts",6784240,7.19342186527191,"Information",1251.79828543802
26,"Michigan",9917715,21.9498784333795,"Information",670.1140333232
27,"Minnesota",5482435,26.2547572877445,"Information",904.816928974078
28,"Mississippi",2989390,31.4069160795157,"Information",484.848079374053
29,"Missouri",6076204,36.5050057442967,"Information",940.323925924804
30,"Montana",1032073,103.810958063155,"Information",878.523127724492
31,"Nebraska",1893765,35.9530656062173,"Information",882.686077734038
32,"Nevada",2883758,21.1220322864379,"Information",646.448141626308
33,"New Hampshire",1330111,37.215452560131,"Information",1141.25813559921
34,"New Jersey",8935421,3.68663584165812,"Information",1364.2893826715
35,"New Mexico",2080328,33.200946012723,"Information",672.393968643406
36,"New York",19747183,8.41339926703529,"Information",1422.26868510815
37,"North Carolina",10035186,23.6273455862749,"Information",815.281351038237
38,"North Dakota",756835,54.4449604548397,"Information",638.844662310808
39,"Ohio",11605090,21.2610128272386,"Information",777.253773990551
40,"Oklahoma",3907414,39.0036839833339,"Information",780.720957646157
41,"Oregon",4024634,35.3205251134023,"Information",865.842707684724
42,"Pennsylvania",12791904,19.9679652121321,"Information",778.476761551681
44,"Rhode Island",1055607,8.57450813718456,"Information",786.372201017992
45,"South Carolina",4894834,22.4310953503299,"Information",836.800594259172
46,"South Dakota",857919,59.6411440315334,"Information",766.62249000197
47,"Tennessee",6595056,23.0873333920697,"Information",829.530484653959
48,"Texas",27429639,22.7174333169338,"Information",834.837819046762
49,"Utah",2990632,30.3294281156229,"Information",1020.4866396133
50,"Vermont",626088,49.6856091050079,"Information",1211.81048031587
51,"Virginia",8367587,20.3880069540341,"Information",991.444725940704
53,"Washington",7160290,16.4962952799122,"Information",1043.35159609457
54,"West Virginia",1841053,48.8594664123936,"Information",587.978727391335
55,"Wisconsin",5767891,27.2191754050675,"Information",787.93097858472
56,"Wyoming",586555,104.725127141827,"Information",729.513856330608
1,"Alabama",4853875,25.2931822699265,"Finance",2295.91820967783
2,"Alaska",737709,81.8176181503018,"Finance",1714.90384419873
4,"Arizona",6817565,26.1611805736805,"Finance",3552.16268565096
5,"Arkansas",2977853,42.5304950146931,"Finance",1932.4661089718
6,"California",38993940,6.49235387592316,"Finance",2793.69050678131
8,"Colorado",5448819,31.1371294099528,"Finance",3489.87551247344
9,"Connecticut",3584730,15.08245229257,"Finance",4681.69150814706
10,"Delaware",944076,12.542911110761,"Finance",4632.9956486554
12,"Florida",20244914,15.5072219578996,"Finance",3505.30508551432
13,"Georgia",10199398,19.256500727924,"Finance",2698.04159029778
15,"Hawaii",1425157,7.30340709774502,"Finance",3237.04686571374
16,"Idaho",1652828,56.7490919749199,"Finance",2249.47786460539
17,"Illinois",12839047,15.8620251309888,"Finance",3530.11403416469
18,"Indiana",6612768,22.1127435586599,"Finance",2516.28365005396
19,"Iowa",3121997,41.051335276958,"Finance",3760.41360705984
20,"Kansas",2906721,38.5009310506569,"Finance",3017.86789994637
21,"Kentucky",4424611,31.8366376123307,"Finance",2335.21093718747
22,"Louisiana",4668960,26.0359595636824,"Finance",2263.11641136356
23,"Maine",1329453,38.866553659502,"Finance",3052.60885492003
24,"Maryland",5994983,9.81060748976929,"Finance",2993.21949703611
25,"Massachusetts",6784240,7.19342186527191,"Finance",3832.23470867776
26,"Michigan",9917715,21.9498784333795,"Finance",2464.40838439096
27,"Minnesota",5482435,26.2547572877445,"Finance",3878.60503590102
28,"Mississippi",2989390,31.4069160795157,"Finance",1899.25034873335
29,"Missouri",6076204,36.5050057442967,"Finance",3154.68341747578
30,"Montana",1032073,103.810958063155,"Finance",2543.2309536244
31,"Nebraska",1893765,35.9530656062173,"Finance",3795.71910981563
32,"Nevada",2883758,21.1220322864379,"Finance",2801.72608103731
33,"New Hampshire",1330111,37.215452560131,"Finance",3402.79871379156
34,"New Jersey",8935421,3.68663584165812,"Finance",4152.78698116183
35,"New Mexico",2080328,33.200946012723,"Finance",1896.04716179372
36,"New York",19747183,8.41339926703529,"Finance",3771.56579751147
37,"North Carolina",10035186,23.6273455862749,"Finance",2875.70155650329
38,"North Dakota",756835,54.4449604548397,"Finance",2729.7891878679
39,"Ohio",11605090,21.2610128272386,"Finance",3078.17518002876
40,"Oklahoma",3907414,39.0036839833339,"Finance",2499.35123332209
41,"Oregon",4024634,35.3205251134023,"Finance",2520.77580222202
42,"Pennsylvania",12791904,19.9679652121321,"Finance",2984.58306128626
44,"Rhode Island",1055607,8.57450813718456,"Finance",3218.14842076644
45,"South Carolina",4894834,22.4310953503299,"Finance",2594.34742832954
46,"South Dakota",857919,59.6411440315334,"Finance",3541.47652633873
47,"Tennessee",6595056,23.0873333920697,"Finance",2593.30625850637
48,"Texas",27429639,22.7174333169338,"Finance",3033.01840757
49,"Utah",2990632,30.3294281156229,"Finance",3190.12837420318
50,"Vermont",626088,49.6856091050079,"Finance",2488.30835281941
51,"Virginia",8367587,20.3880069540341,"Finance",3134.76274581908
53,"Washington",7160290,16.4962952799122,"Finance",2573.63877720036
54,"West Virginia",1841053,48.8594664123936,"Finance",1588.9276408664
55,"Wisconsin",5767891,27.2191754050675,"Finance",3092.63819305878
56,"Wyoming",586555,104.725127141827,"Finance",1921.55893309238
1,"Alabama",4853875,25.2931822699265,"Sciences",4041.08057994901
2,"Alaska",737709,81.8176181503018,"Sciences",4114.22390129441
4,"Arizona",6817565,26.1611805736805,"Sciences",5242.26758380742
5,"Arkansas",2977853,42.5304950146931,"Sciences",3070.90376858764
6,"California",38993940,6.49235387592316,"Sciences",6129.62937317952
8,"Colorado",5448819,31.1371294099528,"Sciences",6992.06562009125
9,"Connecticut",3584730,15.08245229257,"Sciences",5808.41513865758
10,"Delaware",944076,12.542911110761,"Sciences",4800.88467453891
12,"Florida",20244914,15.5072219578996,"Sciences",5750.48133076782
13,"Georgia",10199398,19.256500727924,"Sciences",5332.06959861749
15,"Hawaii",1425157,7.30340709774502,"Sciences",4708.6742022107
16,"Idaho",1652828,56.7490919749199,"Sciences",4474.69428155864
17,"Illinois",12839047,15.8620251309888,"Sciences",5650.10783121208
18,"Indiana",6612768,22.1127435586599,"Sciences",3903.31250090734
19,"Iowa",3121997,41.051335276958,"Sciences",3647.69729118894
20,"Kansas",2906721,38.5009310506569,"Sciences",4573.67597371746
21,"Kentucky",4424611,31.8366376123307,"Sciences",3430.99088258832
22,"Louisiana",4668960,26.0359595636824,"Sciences",3997.37843117097
23,"Maine",1329453,38.866553659502,"Sciences",4070.01977505034
24,"Maryland",5994983,9.81060748976929,"Sciences",7848.76287388972
25,"Massachusetts",6784240,7.19342186527191,"Sciences",7016.09907668361
26,"Michigan",9917715,21.9498784333795,"Sciences",4267.75724045307
27,"Minnesota",5482435,26.2547572877445,"Sciences",5209.40056744859
28,"Mississippi",2989390,31.4069160795157,"Sciences",2718.88244758964
29,"Missouri",6076204,36.5050057442967,"Sciences",4641.45048454594
30,"Montana",1032073,103.810958063155,"Sciences",3791.97983088406
31,"Nebraska",1893765,35.9530656062173,"Sciences",4433.97148009389
32,"Nevada",2883758,21.1220322864379,"Sciences",5374.37607455272
33,"New Hampshire",1330111,37.215452560131,"Sciences",5845.97826797914
34,"New Jersey",8935421,3.68663584165812,"Sciences",6488.84926630765
35,"New Mexico",2080328,33.200946012723,"Sciences",4933.74121773105
36,"New York",19747183,8.41339926703529,"Sciences",5593.68898338563
37,"North Carolina",10035186,23.6273455862749,"Sciences",4852.70527123264
38,"North Dakota",756835,54.4449604548397,"Sciences",3667.11370377956
39,"Ohio",11605090,21.2610128272386,"Sciences",4404.52422169927
40,"Oklahoma",3907414,39.0036839833339,"Sciences",3799.87889688679
41,"Oregon",4024634,35.3205251134023,"Sciences",5286.76644882491
42,"Pennsylvania",12791904,19.9679652121321,"Sciences",4927.7417966864
44,"Rhode Island",1055607,8.57450813718456,"Sciences",4632.31107789168
45,"South Carolina",4894834,22.4310953503299,"Sciences",4398.984725529
46,"South Dakota",857919,59.6411440315334,"Sciences",3326.30469776284
47,"Tennessee",6595056,23.0873333920697,"Sciences",4515.67052652775
48,"Texas",27429639,22.7174333169338,"Sciences",5267.07259982532
49,"Utah",2990632,30.3294281156229,"Sciences",5607.74445000254
50,"Vermont",626088,49.6856091050079,"Sciences",4502.56194017454
51,"Virginia",8367587,20.3880069540341,"Sciences",7174.5773303582
53,"Washington",7160290,16.4962952799122,"Sciences",5911.52034344978
54,"West Virginia",1841053,48.8594664123936,"Sciences",3210.01079273655
55,"Wisconsin",5767891,27.2191754050675,"Sciences",4206.66756705354
56,"Wyoming",586555,104.725127141827,"Sciences",3236.69562104151
1,"Alabama",4853875,25.2931822699265,"Education",9472.37001364889
2,"Alaska",737709,81.8176181503018,"Education",11262.2999041628
4,"Arizona",6817565,26.1611805736805,"Education",9337.98210944817
5,"Arkansas",2977853,42.5304950146931,"Education",10409.9497188075
6,"California",38993940,6.49235387592316,"Education",9618.96899877263
8,"Colorado",5448819,31.1371294099528,"Education",10483.4093406296
9,"Connecticut",3584730,15.08245229257,"Education",13256.6469441213
10,"Delaware",944076,12.542911110761,"Education",11839.3010732187
12,"Florida",20244914,15.5072219578996,"Education",9252.39791090246
13,"Georgia",10199398,19.256500727924,"Education",9453.2049832745
15,"Hawaii",1425157,7.30340709774502,"Education",9294.62508341186
16,"Idaho",1652828,56.7490919749199,"Education",10523.478547072
17,"Illinois",12839047,15.8620251309888,"Education",10941.5519703293
18,"Indiana",6612768,22.1127435586599,"Education",10490.0549966368
19,"Iowa",3121997,41.051335276958,"Education",12428.0388482116
20,"Kansas",2906721,38.5009310506569,"Education",11912.7016318388
21,"Kentucky",4424611,31.8366376123307,"Education",10326.6479245294
22,"Louisiana",4668960,26.0359595636824,"Education",10313.6887015524
23,"Maine",1329453,38.866553659502,"Education",13648.7713367829
24,"Maryland",5994983,9.81060748976929,"Education",11720.3501661306
25,"Massachusetts",6784240,7.19342186527191,"Education",14604.3329835029
26,"Michigan",9917715,21.9498784333795,"Education",10687.6331897015
27,"Minnesota",5482435,26.2547572877445,"Education",13258.3240840977
28,"Mississippi",2989390,31.4069160795157,"Education",9772.42848875523
29,"Missouri",6076204,36.5050057442967,"Education",11376.560102327
30,"Montana",1032073,103.810958063155,"Education",11476.1262042511
31,"Nebraska",1893765,35.9530656062173,"Education",12530.4882073541
32,"Nevada",2883758,21.1220322864379,"Education",7012.10018316378
33,"New Hampshire",1330111,37.215452560131,"Education",13458.4256501901
34,"New Jersey",8935421,3.68663584165812,"Education",11566.6514202297
35,"New Mexico",2080328,33.200946012723,"Education",10550.1151741456
36,"New York",19747183,8.41339926703529,"Education",13165.1334775193
37,"North Carolina",10035186,23.6273455862749,"Education",10431.4459144056
38,"North Dakota",756835,54.4449604548397,"Education",12766.4550397379
39,"Ohio",11605090,21.2610128272386,"Education",11272.7691039018
40,"Oklahoma",3907414,39.0036839833339,"Education",10001.83241397
41,"Oregon",4024634,35.3205251134023,"Education",10775.3649151699
42,"Pennsylvania",12791904,19.9679652121321,"Education",12218.3921955637
44,"Rhode Island",1055607,8.57450813718456,"Education",13620.6940651208
45,"South Carolina",4894834,22.4310953503299,"Education",9617.3435095041
46,"South Dakota",857919,59.6411440315334,"Education",12357.1106363188
47,"Tennessee",6595056,23.0873333920697,"Education",10196.2591371476
48,"Texas",27429639,22.7174333169338,"Education",9816.6184396375
49,"Utah",2990632,30.3294281156229,"Education",9848.98844123918
50,"Vermont",626088,49.6856091050079,"Education",14805.4267131777
51,"Virginia",8367587,20.3880069540341,"Education",10679.8531046047
53,"Washington",7160290,16.4962952799122,"Education",10128.8914275818
54,"West Virginia",1841053,48.8594664123936,"Education",11487.6106228338
55,"Wisconsin",5767891,27.2191754050675,"Education",11860.1235702963
56,"Wyoming",586555,104.725127141827,"Education",11176.9569776065
1,"Alabama",4853875,25.2931822699265,"Arts, Entertainment, and Accomodation",3527.88236203034
2,"Alaska",737709,81.8176181503018,"Arts, Entertainment, and Accomodation",4652.1053694614
4,"Arizona",6817565,26.1611805736805,"Arts, Entertainment, and Accomodation",4832.28249382294
5,"Arkansas",2977853,42.5304950146931,"Arts, Entertainment, and Accomodation",3279.81267040381
6,"California",38993940,6.49235387592316,"Arts, Entertainment, and Accomodation",4877.99129813504
8,"Colorado",5448819,31.1371294099528,"Arts, Entertainment, and Accomodation",5311.05914878068
9,"Connecticut",3584730,15.08245229257,"Arts, Entertainment, and Accomodation",4072.6637710511
10,"Delaware",944076,12.542911110761,"Arts, Entertainment, and Accomodation",4805.96901096946
12,"Florida",20244914,15.5072219578996,"Arts, Entertainment, and Accomodation",5576.25979542319
13,"Georgia",10199398,19.256500727924,"Arts, Entertainment, and Accomodation",4148.49974478886
15,"Hawaii",1425157,7.30340709774502,"Arts, Entertainment, and Accomodation",7556.00961858939
16,"Idaho",1652828,56.7490919749199,"Arts, Entertainment, and Accomodation",4279.5741601667
17,"Illinois",12839047,15.8620251309888,"Arts, Entertainment, and Accomodation",4429.83034488463
18,"Indiana",6612768,22.1127435586599,"Arts, Entertainment, and Accomodation",4226.65667387696
19,"Iowa",3121997,41.051335276958,"Arts, Entertainment, and Accomodation",3926.97366461275
20,"Kansas",2906721,38.5009310506569,"Arts, Entertainment, and Accomodation",4007.57417034521
21,"Kentucky",4424611,31.8366376123307,"Arts, Entertainment, and Accomodation",4013.91218346652
22,"Louisiana",4668960,26.0359595636824,"Arts, Entertainment, and Accomodation",4662.51584935403
23,"Maine",1329453,38.866553659502,"Arts, Entertainment, and Accomodation",4248.5894574686
24,"Maryland",5994983,9.81060748976929,"Arts, Entertainment, and Accomodation",4483.21538192852
25,"Massachusetts",6784240,7.19342186527191,"Arts, Entertainment, and Accomodation",4718.53884886148
26,"Michigan",9917715,21.9498784333795,"Arts, Entertainment, and Accomodation",4439.05677870356
27,"Minnesota",5482435,26.2547572877445,"Arts, Entertainment, and Accomodation",4487.44034356997
28,"Mississippi",2989390,31.4069160795157,"Arts, Entertainment, and Accomodation",3850.21693388952
29,"Missouri",6076204,36.5050057442967,"Arts, Entertainment, and Accomodation",4343.22152449128
30,"Montana",1032073,103.810958063155,"Arts, Entertainment, and Accomodation",4916.22201142749
31,"Nebraska",1893765,35.9530656062173,"Arts, Entertainment, and Accomodation",4241.92019601165
32,"Nevada",2883758,21.1220322864379,"Arts, Entertainment, and Accomodation",11825.5762099316
33,"New Hampshire",1330111,37.215452560131,"Arts, Entertainment, and Accomodation",4490.37711890211
34,"New Jersey",8935421,3.68663584165812,"Arts, Entertainment, and Accomodation",4189.40528935346
35,"New Mexico",2080328,33.200946012723,"Arts, Entertainment, and Accomodation",4986.61749493349
36,"New York",19747183,8.41339926703529,"Arts, Entertainment, and Accomodation",4724.93215867803
37,"North Carolina",10035186,23.6273455862749,"Arts, Entertainment, and Accomodation",4327.54310682433
38,"North Dakota",756835,54.4449604548397,"Arts, Entertainment, and Accomodation",4410.07617248145
39,"Ohio",11605090,21.2610128272386,"Arts, Entertainment, and Accomodation",4426.38531885578
40,"Oklahoma",3907414,39.0036839833339,"Arts, Entertainment, and Accomodation",4249.81842210731
41,"Oregon",4024634,35.3205251134023,"Arts, Entertainment, and Accomodation",4586.52886200335
42,"Pennsylvania",12791904,19.9679652121321,"Arts, Entertainment, and Accomodation",4112.70284705076
44,"Rhode Island",1055607,8.57450813718456,"Arts, Entertainment, and Accomodation",5530.183107918
45,"South Carolina",4894834,22.4310953503299,"Arts, Entertainment, and Accomodation",4531.53263215872
46,"South Dakota",857919,59.6411440315334,"Arts, Entertainment, and Accomodation",4861.88090017822
47,"Tennessee",6595056,23.0873333920697,"Arts, Entertainment, and Accomodation",4340.93357205761
48,"Texas",27429639,22.7174333169338,"Arts, Entertainment, and Accomodation",4222.0023384194
49,"Utah",2990632,30.3294281156229,"Arts, Entertainment, and Accomodation",4360.28237509664
50,"Vermont",626088,49.6856091050079,"Arts, Entertainment, and Accomodation",4974.06115434252
51,"Virginia",8367587,20.3880069540341,"Arts, Entertainment, and Accomodation",4456.3743406552
53,"Washington",7160290,16.4962952799122,"Arts, Entertainment, and Accomodation",4405.85507011587
54,"West Virginia",1841053,48.8594664123936,"Arts, Entertainment, and Accomodation",3762.62932137206
55,"Wisconsin",5767891,27.2191754050675,"Arts, Entertainment, and Accomodation",4543.46311329392
56,"Wyoming",586555,104.725127141827,"Arts, Entertainment, and Accomodation",5713.01923945751
1,"Alabama",4853875,25.2931822699265,"Other",2184.44026679715
2,"Alaska",737709,81.8176181503018,"Other",2271.89853993919
4,"Arizona",6817565,26.1611805736805,"Other",2029.85963463495
5,"Arkansas",2977853,42.5304950146931,"Other",2008.22538923177
6,"California",38993940,6.49235387592316,"Other",2448.59585874113
8,"Colorado",5448819,31.1371294099528,"Other",2539.26584825079
9,"Connecticut",3584730,15.08245229257,"Other",2189.9836249871
10,"Delaware",944076,12.542911110761,"Other",2154.06386773946
12,"Florida",20244914,15.5072219578996,"Other",2314.7443352933
13,"Georgia",10199398,19.256500727924,"Other",2308.99902131479
15,"Hawaii",1425157,7.30340709774502,"Other",2277.22279019084
16,"Idaho",1652828,56.7490919749199,"Other",2139.36356354079
17,"Illinois",12839047,15.8620251309888,"Other",2231.11575181554
18,"Indiana",6612768,22.1127435586599,"Other",2139.72424255622
19,"Iowa",3121997,41.051335276958,"Other",2075.01800930622
20,"Kansas",2906721,38.5009310506569,"Other",2240.97875234672
21,"Kentucky",4424611,31.8366376123307,"Other",2080.13766633948
22,"Louisiana",4668960,26.0359595636824,"Other",2314.39121346081
23,"Maine",1329453,38.866553659502,"Other",2226.85570682078
24,"Maryland",5994983,9.81060748976929,"Other",2703.22701498903
25,"Massachusetts",6784240,7.19342186527191,"Other",2296.98536608375
26,"Michigan",9917715,21.9498784333795,"Other",2048.76828987322
27,"Minnesota",5482435,26.2547572877445,"Other",2367.52464917505
28,"Mississippi",2989390,31.4069160795157,"Other",1830.6410337895
29,"Missouri",6076204,36.5050057442967,"Other",2220.08675153105
30,"Montana",1032073,103.810958063155,"Other",2417.07708660143
31,"Nebraska",1893765,35.9530656062173,"Other",2191.61300372538
32,"Nevada",2883758,21.1220322864379,"Other",2062.93315874633
33,"New Hampshire",1330111,37.215452560131,"Other",2209.51484500166
34,"New Jersey",8935421,3.68663584165812,"Other",2231.85902488534
35,"New Mexico",2080328,33.200946012723,"Other",2031.17008471741
36,"New York",19747183,8.41339926703529,"Other",2397.08620718206
37,"North Carolina",10035186,23.6273455862749,"Other",2145.02252374794
38,"North Dakota",756835,54.4449604548397,"Other",2519.5716371468
39,"Ohio",11605090,21.2610128272386,"Other",2107.00649456402
40,"Oklahoma",3907414,39.0036839833339,"Other",2322.81503828363
41,"Oregon",4024634,35.3205251134023,"Other",2189.11831485795
42,"Pennsylvania",12791904,19.9679652121321,"Other",2215.15108306004
44,"Rhode Island",1055607,8.57450813718456,"Other",2194.18779905779
45,"South Carolina",4894834,22.4310953503299,"Other",2287.39115565513
46,"South Dakota",857919,59.6411440315334,"Other",2242.75252092564
47,"Tennessee",6595056,23.0873333920697,"Other",2323.16450383439
48,"Texas",27429639,22.7174333169338,"Other",2385.68214477777
49,"Utah",2990632,30.3294281156229,"Other",2116.40883933563
50,"Vermont",626088,49.6856091050079,"Other",2241.69765272613
51,"Virginia",8367587,20.3880069540341,"Other",2662.2967887875
53,"Washington",7160290,16.4962952799122,"Other",2237.32558318169
54,"West Virginia",1841053,48.8594664123936,"Other",1666.11173062372
55,"Wisconsin",5767891,27.2191754050675,"Other",2095.96540572629
56,"Wyoming",586555,104.725127141827,"Other",2347.264962365
1,"Alabama",4853875,25.2931822699265,"Public Administration",2195.2975715279
2,"Alaska",737709,81.8176181503018,"Public Administration",5638.40213417486
4,"Arizona",6817565,26.1611805736805,"Public Administration",2192.17565215733
5,"Arkansas",2977853,42.5304950146931,"Public Administration",1955.87223412304
6,"California",38993940,6.49235387592316,"Public Administration",2012.29473092486
8,"Colorado",5448819,31.1371294099528,"Public Administration",2241.60501569239
9,"Connecticut",3584730,15.08245229257,"Public Administration",1927.73235362217
10,"Delaware",944076,12.542911110761,"Public Administration",2529.45737419445
12,"Florida",20244914,15.5072219578996,"Public Administration",1862.35910905821
13,"Georgia",10199398,19.256500727924,"Public Administration",2240.06358022307
15,"Hawaii",1425157,7.30340709774502,"Public Administration",4285.77342706804
16,"Idaho",1652828,56.7490919749199,"Public Administration",2145.05078568369
17,"Illinois",12839047,15.8620251309888,"Public Administration",1760.55123094417
18,"Indiana",6612768,22.1127435586599,"Public Administration",1556.32255660565
19,"Iowa",3121997,41.051335276958,"Public Administration",1532.99314509271
20,"Kansas",2906721,38.5009310506569,"Public Administration",2093.56178319144
21,"Kentucky",4424611,31.8366376123307,"Public Administration",1931.60483486571
22,"Louisiana",4668960,26.0359595636824,"Public Administration",2367.07960659333
23,"Maine",1329453,38.866553659502,"Public Administration",1906.57360583639
24,"Maryland",5994983,9.81060748976929,"Public Administration",5422.35065553981
25,"Massachusetts",6784240,7.19342186527191,"Public Administration",1894.56740917185
26,"Michigan",9917715,21.9498784333795,"Public Administration",1553.44250162462
27,"Minnesota",5482435,26.2547572877445,"Public Administration",1673.16165171133
28,"Mississippi",2989390,31.4069160795157,"Public Administration",2147.02665092209
29,"Missouri",6076204,36.5050057442967,"Public Administration",1940.78408164045
30,"Montana",1032073,103.810958063155,"Public Administration",3025.46428401867
31,"Nebraska",1893765,35.9530656062173,"Public Administration",1965.18575430426
32,"Nevada",2883758,21.1220322864379,"Public Administration",1873.49285203543
33,"New Hampshire",1330111,37.215452560131,"Public Administration",1958.03207401488
34,"New Jersey",8935421,3.68663584165812,"Public Administration",1919.85358048602
35,"New Mexico",2080328,33.200946012723,"Public Administration",2929.15347964359
36,"New York",19747183,8.41339926703529,"Public Administration",2125.21958195252
37,"North Carolina",10035186,23.6273455862749,"Public Administration",1933.18788510746
38,"North Dakota",756835,54.4449604548397,"Public Administration",2329.17346581487
39,"Ohio",11605090,21.2610128272386,"Public Administration",1780.46874259484
40,"Oklahoma",3907414,39.0036839833339,"Public Administration",2586.39089689498
41,"Oregon",4024634,35.3205251134023,"Public Administration",2079.86614435002
42,"Pennsylvania",12791904,19.9679652121321,"Public Administration",1893.72903361376
44,"Rhode Island",1055607,8.57450813718456,"Public Administration",2048.67910121854
45,"South Carolina",4894834,22.4310953503299,"Public Administration",1925.51984398245
46,"South Dakota",857919,59.6411440315334,"Public Administration",2226.6670862867
47,"Tennessee",6595056,23.0873333920697,"Public Administration",1812.93380981147
48,"Texas",27429639,22.7174333169338,"Public Administration",1883.25847088254
49,"Utah",2990632,30.3294281156229,"Public Administration",2398.58999703073
50,"Vermont",626088,49.6856091050079,"Public Administration",2519.77357815515
51,"Virginia",8367587,20.3880069540341,"Public Administration",4264.58667235847
53,"Washington",7160290,16.4962952799122,"Public Administration",2421.35444234801
54,"West Virginia",1841053,48.8594664123936,"Public Administration",2698.51003746226
55,"Wisconsin",5767891,27.2191754050675,"Public Administration",1731.95020502295
56,"Wyoming",586555,104.725127141827,"Public Administration",3198.67702091023
